"ccode","High_Act","Country_Name","Year","Major_Power","Mil_Ex","Mil_Per","Total_Pop","Polity"
710,7,"China",1994,1,28945000,2930,1208278,-7
490,11,"Democratic Republic of the Congo",1994,NA,119000,40,43930,-77
500,17,"Uganda",1994,NA,80000,60,19080,-4
530,17,"Ethiopia",1994,NA,120000,120,54938,NA
531,0,"Eritrea",1994,NA,41000,55,3084,-6
352,0,"Cyprus",1994,NA,511000,10,726,10
365,8,"Russia",1994,1,96693000,1400,147968,3
365,0,"Russia",1994,1,96693000,1400,147968,3
630,16,"Iran",1994,NA,2340000,528,59778,-6
670,17,"Saudi Arabia",1994,NA,14554000,164,17765,-10
452,0,"Ghana",1994,NA,105000,7,16856,-1
471,17,"Cameroon",1994,NA,141000,12,12833,-4
93,15,"Nicaragua",1994,NA,35000,14,4401,6
560,7,"South Africa",1994,NA,4071000,75,40436,9
483,0,"Chad",1994,NA,29000,40,6214,-4
541,0,"Mozambique",1994,NA,106000,11,16614,5
652,17,"Syria",1994,NA,2165000,320,13844,-9
652,17,"Syria",1994,NA,2165000,320,13844,-9
660,17,"Lebanon",1994,NA,370000,50,2915,-66
100,0,"Colombia",1994,NA,1183000,146,34520,9
560,0,"South Africa",1994,NA,4071000,75,40436,9
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
2,11,"United States of America",1994,1,293214000,1710,260602,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
200,11,"United Kingdom",1994,1,35409000,257,58395,10
220,11,"France",1994,1,45184000,506,57900,9
220,11,"France",1994,1,45184000,506,57900,9
220,11,"France",1994,1,45184000,506,57900,9
220,11,"France",1994,1,45184000,506,57900,9
220,11,"France",1994,1,45184000,506,57900,9
645,11,"Iraq",1994,NA,2748000,425,19650,-9
645,11,"Iraq",1994,NA,2748000,425,19650,-9
645,11,"Iraq",1994,NA,2748000,425,19650,-9
645,11,"Iraq",1994,NA,2748000,425,19650,-9
690,11,"Kuwait",1994,NA,3133000,15,1620,-7
690,11,"Kuwait",1994,NA,3133000,15,1620,-7
690,11,"Kuwait",1994,NA,3133000,15,1620,-7
692,11,"Bahrain",1994,NA,261000,8,557,-9
692,11,"Bahrain",1994,NA,261000,8,557,-9
696,11,"United Arab Emirates",1994,NA,2149000,60,2157,-8
371,16,"Armenia",1994,NA,-9,45,3746,7
625,15,"Sudan",1994,NA,376000,82,28947,-7
490,14,"Democratic Republic of the Congo",1994,NA,119000,40,43930,-77
713,7,"Taiwan",1994,NA,11457000,425,21126,7
310,8,"Hungary",1994,NA,770000,60,10261,10
345,7,"Yugoslavia",1994,NA,2979000,130,10516,NA
344,17,"Croatia",1994,NA,1000000,70,4649,-3
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
2,13,"United States of America",1995,1,277834000,1620,262755,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
200,13,"United Kingdom",1995,1,33406000,233,58606,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
210,13,"Netherlands",1995,NA,8011000,67,15459,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
211,13,"Belgium",1995,NA,4449000,47,10137,10
220,13,"France",1995,1,47768000,504,58139,9
220,13,"France",1995,1,47768000,504,58139,9
220,13,"France",1995,1,47768000,504,58139,9
220,13,"France",1995,1,47768000,504,58139,9
220,13,"France",1995,1,47768000,504,58139,9
220,13,"France",1995,1,47768000,504,58139,9
230,13,"Spain",1995,NA,8652000,210,39210,10
230,13,"Spain",1995,NA,8652000,210,39210,10
230,13,"Spain",1995,NA,8652000,210,39210,10
230,13,"Spain",1995,NA,8652000,210,39210,10
230,13,"Spain",1995,NA,8652000,210,39210,10
255,13,"Germany",1995,1,41157000,352,81661,10
255,13,"Germany",1995,1,41157000,352,81661,10
255,13,"Germany",1995,1,41157000,352,81661,10
255,13,"Germany",1995,1,41157000,352,81661,10
325,13,"Italy",1995,NA,19376000,435,57301,10
325,13,"Italy",1995,NA,19376000,435,57301,10
325,13,"Italy",1995,NA,19376000,435,57301,10
345,15,"Yugoslavia",1995,NA,3111000,130,10547,NA
345,15,"Yugoslavia",1995,NA,3111000,130,10547,NA
350,13,"Greece",1995,NA,5056000,213,10454,10
371,20,"Armenia",1995,NA,79000,60,3759,3
800,17,"Thailand",1995,NA,4006000,288,59401,9
775,16,"Myanmar",1995,NA,1880000,322,45106,-7
750,17,"India",1995,NA,9992000,1260,915971,9
750,17,"India",1995,NA,9992000,1260,915971,9
800,17,"Thailand",1995,NA,4006000,288,59401,9
100,0,"Colombia",1995,NA,1791000,146,35099,7
91,17,"Honduras",1995,NA,54000,17,5953,6
91,1,"Honduras",1995,NA,54000,17,5953,6
130,17,"Ecuador",1995,NA,530000,58,11460,9
80,12,"Belize",1995,NA,13000,1,216,NA
710,0,"China",1995,1,32929000,2930,1220224,-7
710,0,"China",1995,1,32929000,2930,1220224,-7
2,11,"United States of America",1995,1,277834000,1620,262755,10
2,11,"United States of America",1995,1,277834000,1620,262755,10
731,12,"North Korea",1995,NA,5232000,1100,22097,-10
710,15,"China",1995,1,32929000,2930,1220224,-7
20,16,"Canada",1995,NA,9126000,70,29354,10
350,16,"Greece",1995,NA,5056000,213,10454,10
365,16,"Russia",1995,1,82000000,1400,147774,3
339,0,"Albania",1995,NA,89000,52,3609,5
365,16,"Russia",1995,1,82000000,1400,147774,3
713,7,"Taiwan",1995,NA,13143000,425,21304,7
710,7,"China",1995,1,32929000,2930,1220224,-7
2,7,"United States of America",1995,1,277834000,1620,262755,10
2,7,"United States of America",1995,1,277834000,1620,262755,10
710,11,"China",1995,1,32929000,2930,1220224,-7
475,14,"Nigeria",1995,NA,1507000,80,111722,-6
500,17,"Uganda",1995,NA,126000,51,19263,-4
530,17,"Ethiopia",1995,NA,119000,120,56677,NA
522,0,"Djibouti",1995,NA,22000,8,601,-7
500,11,"Uganda",1995,NA,126000,51,19263,-4
500,0,"Uganda",1995,NA,126000,51,19263,-4
350,17,"Greece",1995,NA,5056000,213,10454,10
352,0,"Cyprus",1995,NA,368000,10,733,10
344,0,"Croatia",1995,NA,1773000,60,4669,-5
310,11,"Hungary",1995,NA,613000,60,10229,10
310,11,"Hungary",1995,NA,613000,60,10229,10
365,7,"Russia",1995,1,82000000,1400,147774,3
670,17,"Saudi Arabia",1995,NA,17196000,175,18255,-10
510,8,"Tanzania",1995,NA,87000,50,30337,-1
531,17,"Eritrea",1995,NA,40000,45,3171,-6
625,17,"Sudan",1995,NA,389000,89,26707,-7
130,17,"Ecuador",1995,NA,530000,58,11460,9
93,15,"Nicaragua",1995,NA,39000,14,4539,8
640,14,"Turkey",1995,NA,6606000,805,61644,8
630,11,"Iran",1995,NA,3000000,530,68365,-6
471,17,"Cameroon",1995,NA,202000,22,13277,-4
484,17,"Congo",1995,NA,49000,10,2593,5
652,17,"Syria",1995,NA,1738000,320,14186,-9
652,17,"Syria",1995,NA,1738000,320,14186,-9
660,17,"Lebanon",1995,NA,490000,55,3009,-66
2,11,"United States of America",1995,1,277834000,1620,262755,10
2,11,"United States of America",1995,1,277834000,1620,262755,10
645,11,"Iraq",1995,NA,1250000,450,20095,-9
670,0,"Saudi Arabia",1995,NA,17196000,175,18255,-10
371,17,"Armenia",1995,NA,79000,60,3759,3
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
2,13,"United States of America",1996,1,277254000,1570,265284,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
200,13,"United Kingdom",1996,1,35266000,221,58801,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
210,13,"Netherlands",1996,NA,8022000,64,15531,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
211,13,"Belgium",1996,NA,4333000,45,10159,10
220,13,"France",1996,1,47401000,501,58375,9
220,13,"France",1996,1,47401000,501,58375,9
220,13,"France",1996,1,47401000,501,58375,9
220,13,"France",1996,1,47401000,501,58375,9
220,13,"France",1996,1,47401000,501,58375,9
220,13,"France",1996,1,47401000,501,58375,9
230,13,"Spain",1996,NA,8802000,203,39270,10
230,13,"Spain",1996,NA,8802000,203,39270,10
230,13,"Spain",1996,NA,8802000,203,39270,10
230,13,"Spain",1996,NA,8802000,203,39270,10
230,13,"Spain",1996,NA,8802000,203,39270,10
255,13,"Germany",1996,1,39828000,339,81896,10
255,13,"Germany",1996,1,39828000,339,81896,10
255,13,"Germany",1996,1,39828000,339,81896,10
255,13,"Germany",1996,1,39828000,339,81896,10
325,13,"Italy",1996,NA,23947000,431,57380,10
325,13,"Italy",1996,NA,23947000,431,57380,10
325,13,"Italy",1996,NA,23947000,431,57380,10
345,15,"Yugoslavia",1996,NA,1502000,105,10574,NA
345,15,"Yugoslavia",1996,NA,1502000,105,10574,NA
350,13,"Greece",1996,NA,5700000,212,10475,10
800,17,"Thailand",1996,NA,4393000,288,60003,9
775,11,"Myanmar",1996,NA,2012000,322,45922,-7
811,11,"Cambodia",1996,NA,185000,60,10273,1
750,8,"India",1996,NA,12079000,1260,939540,9
750,17,"India",1996,NA,12079000,1260,939540,9
2,11,"United States of America",1996,1,277254000,1570,265284,10
2,11,"United States of America",1996,1,277254000,1570,265284,10
731,12,"North Korea",1996,NA,5559000,1100,22466,-10
710,7,"China",1996,1,36176000,2650,1232083,-7
710,7,"China",1996,1,36176000,2650,1232083,-7
710,7,"China",1996,1,36176000,2650,1232083,-7
2,7,"United States of America",1996,1,277254000,1570,265284,10
2,7,"United States of America",1996,1,277254000,1570,265284,10
710,11,"China",1996,1,36176000,2650,1232083,-7
910,16,"Papua New Guinea",1996,NA,80000,5,4400,4
500,17,"Uganda",1996,NA,156000,50,19848,-4
530,17,"Ethiopia",1996,NA,127000,100,58506,NA
522,0,"Djibouti",1996,NA,21000,8,617,-6
355,0,"Bulgaria",1996,NA,373000,80,8356,8
350,17,"Greece",1996,NA,5700000,212,10475,10
350,7,"Greece",1996,NA,5700000,212,10475,10
350,7,"Greece",1996,NA,5700000,212,10475,10
352,16,"Cyprus",1996,NA,487000,10,738,10
365,0,"Russia",1996,1,73990000,1300,147739,3
310,11,"Hungary",1996,NA,713000,50,10193,10
310,11,"Hungary",1996,NA,713000,50,10193,10
372,0,"Georgia",1996,NA,110000,5,5411,5
531,17,"Eritrea",1996,NA,61000,45,3280,-6
490,17,"Democratic Republic of the Congo",1996,NA,174000,50,46812,-77
531,17,"Eritrea",1996,NA,61000,45,3280,-6
732,7,"South Korea",1996,NA,16172000,670,45545,6
130,17,"Ecuador",1996,NA,625000,58,11698,9
155,0,"Chile",1996,NA,2038000,102,14419,8
52,0,"Trinidad and Tobago",1996,NA,67000,2,1264,9
471,17,"Cameroon",1996,NA,228000,15,13560,-4
490,11,"Democratic Republic of the Congo",1996,NA,174000,50,46812,-77
365,0,"Russia",1996,1,73990000,1300,147739,3
652,17,"Syria",1996,NA,2132000,320,14619,-9
652,17,"Syria",1996,NA,2132000,320,14619,-9
660,17,"Lebanon",1996,NA,494000,55,3084,-66
2,1,"United States of America",1996,1,277254000,1570,265284,10
2,1,"United States of America",1996,1,277254000,1570,265284,10
640,11,"Turkey",1996,NA,7674000,818,62697,8
630,0,"Iran",1996,NA,3442000,540,61128,-6
630,16,"Iran",1996,NA,3442000,540,61128,-6
2,0,"United States of America",1996,1,277254000,1570,265284,10
640,16,"Turkey",1996,NA,7674000,818,62697,8
344,15,"Croatia",1996,NA,1308000,58,4494,-5
2,16,"United States of America",1996,1,277254000,1570,265284,10
2,16,"United States of America",1996,1,277254000,1570,265284,10
2,16,"United States of America",1996,1,277254000,1570,265284,10
200,16,"United Kingdom",1996,1,35266000,221,58801,10
200,16,"United Kingdom",1996,1,35266000,221,58801,10
645,16,"Iraq",1996,NA,1277000,450,20607,-9
645,17,"Iraq",1996,NA,1277000,450,20607,-9
625,0,"Sudan",1996,NA,412000,89,27291,-7
365,15,"Russia",1996,1,73990000,1300,147739,3
437,0,"Ivory Coast",1996,NA,96000,15,14781,-6
371,17,"Armenia",1996,NA,125000,60,3764,-6
371,17,"Armenia",1996,NA,125000,60,3764,-6
750,17,"India",1997,NA,12805000,1260,955220,9
2,11,"United States of America",1997,1,276324000,1530,267901,10
2,11,"United States of America",1997,1,276324000,1530,267901,10
731,12,"North Korea",1997,NA,2273000,1100,22837,-10
710,7,"China",1997,1,36551000,2600,1243738,-7
500,17,"Uganda",1997,NA,166000,50,20438,-4
710,17,"China",1997,1,36551000,2600,1243738,-7
339,0,"Albania",1997,NA,94000,52,3731,5
350,7,"Greece",1997,NA,5552000,206,10522,10
350,7,"Greece",1997,NA,5552000,206,10522,10
352,16,"Cyprus",1997,NA,505000,10,766,10
365,14,"Russia",1997,1,64000000,1300,147105,3
339,17,"Albania",1997,NA,94000,52,3731,5
290,0,"Poland",1997,NA,3073000,230,38650,9
360,0,"Romania",1997,NA,793000,200,22565,8
565,12,"Namibia",1997,NA,89000,8,1613,6
490,17,"Democratic Republic of the Congo",1997,NA,308000,30,48040,-77
510,17,"Tanzania",1997,NA,123000,35,31507,-1
531,17,"Eritrea",1997,NA,196000,55,3409,-6
530,17,"Ethiopia",1997,NA,134000,100,60148,NA
531,15,"Eritrea",1997,NA,196000,55,3409,-6
800,17,"Thailand",1997,NA,3326000,288,60602,9
339,0,"Albania",1997,NA,94000,52,3731,5
130,16,"Ecuador",1997,NA,692000,58,11937,8
80,12,"Belize",1997,NA,16000,1,230,NA
52,0,"Trinidad and Tobago",1997,NA,40000,2,1307,10
471,17,"Cameroon",1997,NA,240000,13,13937,-4
91,15,"Honduras",1997,NA,101000,10,6338,6
100,0,"Colombia",1997,NA,2542000,149,36162,7
2,15,"United States of America",1997,1,276324000,1530,267901,10
365,8,"Russia",1997,1,64000000,1300,147105,3
365,8,"Russia",1997,1,64000000,1300,147105,3
365,8,"Russia",1997,1,64000000,1300,147105,3
365,8,"Russia",1997,1,64000000,1300,147105,3
700,0,"Afghanistan",1997,NA,209000,-9,22132,-7
700,0,"Afghanistan",1997,NA,209000,-9,22132,-7
700,0,"Afghanistan",1997,NA,209000,-9,22132,-7
702,8,"Tajikistan",1997,NA,132000,10,6046,-5
702,8,"Tajikistan",1997,NA,132000,10,6046,-5
703,8,"Kyrgyzstan",1997,NA,68000,14,4635,-3
660,17,"Lebanon",1997,NA,676000,57,3144,-66
2,0,"United States of America",1997,1,276324000,1530,267901,10
630,16,"Iran",1997,NA,4695000,575,60694,3
350,17,"Greece",1997,NA,5552000,206,10522,10
670,17,"Saudi Arabia",1997,NA,18151000,180,19494,-10
630,16,"Iran",1997,NA,4695000,575,60694,3
640,16,"Turkey",1997,NA,7792000,820,63745,7
2,7,"United States of America",1997,1,276324000,1530,267901,10
731,7,"North Korea",1997,NA,2273000,1100,22837,-10
344,8,"Croatia",1997,NA,1241000,58,4498,-5
490,0,"Democratic Republic of the Congo",1997,NA,308000,30,48040,-77
484,16,"Congo",1997,NA,74000,10,2745,-6
484,17,"Congo",1997,NA,74000,10,2745,-6
500,0,"Uganda",1997,NA,166000,50,20438,-4
438,14,"Guinea",1997,NA,51000,12,7614,-1
438,14,"Guinea",1997,NA,51000,12,7614,-1
438,14,"Guinea",1997,NA,51000,12,7614,-1
451,17,"Sierra Leone",1997,NA,51000,5,4428,-77
451,17,"Sierra Leone",1997,NA,51000,5,4428,-77
452,14,"Ghana",1997,NA,134000,7,18338,2
645,17,"Iraq",1997,NA,1250000,400,21177,-9
2,20,"United States of America",1997,1,276324000,1530,267901,10
2,20,"United States of America",1997,1,276324000,1530,267901,10
2,20,"United States of America",1997,1,276324000,1530,267901,10
200,20,"United Kingdom",1997,1,35736000,218,58200,10
200,20,"United Kingdom",1997,1,35736000,218,58200,10
645,20,"Iraq",1997,NA,1250000,400,21177,-9
500,0,"Uganda",1997,NA,166000,50,20438,-4
640,0,"Turkey",1997,NA,7792000,820,63745,7
371,17,"Armenia",1997,NA,138000,60,3642,-6
350,0,"Greece",1997,NA,5552000,206,10522,10
630,11,"Iran",1997,NA,4695000,575,60694,3
750,17,"India",1998,NA,13594000,1300,982223,9
2,11,"United States of America",1998,1,279702000,1510,274028,10
2,11,"United States of America",1998,1,279702000,1510,274028,10
731,12,"North Korea",1998,NA,2086000,1000,23348,-10
350,7,"Greece",1998,NA,5951000,202,10600,10
350,7,"Greece",1998,NA,5951000,202,10600,10
352,16,"Cyprus",1998,NA,509000,12,771,10
365,11,"Russia",1998,1,57107000,1000,147434,3
565,12,"Namibia",1998,NA,94000,3,1660,6
531,17,"Eritrea",1998,NA,297000,100,3577,-6
710,7,"China",1998,1,38191000,2600,1255698,-7
800,17,"Thailand",1998,NA,2124000,280,60300,9
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
2,16,"United States of America",1998,1,279702000,1510,274028,10
